CustomerID,Recency,Frequency,Monetary,CLV,R_Score,F_Score,M_Score,RFM_Segment,KMeans_Cluster,KMeans_Name
15890,124,8,110.26,64.02,1,1,2,Lost Customers,1,Lost Customers
15893,40,17,363.46,654.23,2,4,5,At Risk,2,Lost Customers
15894,61,17,345.16,407.4,1,4,5,At Risk,2,Lost Customers
15895,94,7,182.26,139.6,1,1,3,Lost Customers,1,Lost Customers
15896,10,9,256.91,1849.75,4,2,4,Potential Loyalists,0,Potential Loyalists
15897,8,17,198.32,1784.88,4,4,3,Loyal Customers,0,Potential Loyalists
15899,71,19,253.68,257.25,1,4,4,At Risk,2,Lost Customers
15900,128,5,62.53,35.17,1,1,1,Lost Customers,1,Lost Customers
15902,12,9,89.49,536.94,4,2,1,Potential Loyalists,0,Potential Loyalists
15904,8,17,315.15,2836.35,4,4,4,Champions,3,Champions
15906,3,24,390.05,9361.2,5,5,5,Champions,3,Champions
15911,34,19,354.17,750.01,2,4,5,At Risk,2,Lost Customers
15913,89,7,127.3,102.98,1,1,2,Lost Customers,1,Lost Customers
15917,4,9,116.52,2097.36,5,2,2,Potential Loyalists,0,Potential Loyalists
15919,105,9,108.53,74.42,1,2,2,Lost Customers,1,Lost Customers
15920,3,29,558.21,13397.04,5,5,5,Champions,3,Champions
15923,5,32,557.03,8021.23,5,5,5,Champions,3,Champions
15924,75,8,69.31,66.54,1,1,1,Lost Customers,1,Lost Customers
15925,10,11,144.6,1041.12,4,3,2,Loyal Customers,0,Potential Loyalists
15926,10,17,238.63,1718.14,4,4,4,Champions,0,Potential Loyalists
15928,2,12,92.77,3339.72,5,3,1,Loyal Customers,0,Potential Loyalists
15930,2,9,210.14,7565.04,5,2,3,Potential Loyalists,0,Potential Loyalists
15935,69,12,90.04,93.95,1,3,1,Lost Customers,1,Lost Customers
15938,9,19,361.02,2888.16,4,4,5,Champions,3,Champions
15940,57,4,39.27,49.6,1,1,1,Lost Customers,1,Lost Customers
15943,5,18,497.64,7166.02,5,4,5,Champions,3,Champions
15952,7,24,285.05,2931.94,5,5,4,Champions,3,Champions
15953,9,29,615.01,4920.08,4,5,5,Champions,3,Champions
15957,8,10,79.68,717.12,4,2,1,Potential Loyalists,0,Potential Loyalists
15958,36,13,239.44,478.88,2,3,4,At Risk,2,Lost Customers
15959,7,31,398.64,4100.3,5,5,5,Champions,3,Champions
15962,27,10,46.32,123.52,2,2,1,Lost Customers,1,Lost Customers
15963,22,12,145.87,477.39,3,3,2,Loyal Customers,2,Lost Customers
15965,32,19,318.84,717.39,2,4,4,At Risk,2,Lost Customers
15967,23,12,241.9,757.25,3,3,4,Loyal Customers,2,Lost Customers
15969,76,8,30.92,29.29,1,1,1,Lost Customers,1,Lost Customers
15970,72,2,12.93,12.93,1,1,1,Lost Customers,1,Lost Customers
15972,55,14,239.77,313.88,1,4,4,At Risk,2,Lost Customers
15974,42,15,170.11,291.62,2,4,3,At Risk,2,Lost Customers
15976,15,40,574.46,2757.41,3,5,5,Loyal Customers,3,Champions
15981,31,10,94.71,219.97,2,2,1,Lost Customers,1,Lost Customers
15983,4,31,400.14,7202.52,5,5,5,Champions,3,Champions
15986,50,24,452.76,651.97,1,5,5,At Risk,2,Lost Customers
15987,35,11,240.43,494.6,2,3,4,At Risk,2,Lost Customers
15988,20,19,136.65,491.94,3,4,2,Loyal Customers,2,Lost Customers
15990,24,7,49.48,148.44,3,1,1,Lost Customers,1,Lost Customers
15991,1,12,241.34,17376.48,5,3,4,Loyal Customers,0,Potential Loyalists
15993,15,23,311.59,1495.63,3,5,4,Loyal Customers,3,Champions
15998,19,9,83.17,315.17,3,2,1,Lost Customers,1,Lost Customers
15999,31,6,45.66,106.05,2,1,1,Lost Customers,1,Lost Customers
16000,25,45,1156.46,3330.6,3,5,5,Loyal Customers,3,Champions
16005,2,15,188.57,6788.52,5,4,3,Loyal Customers,0,Potential Loyalists
16006,3,18,248.42,5962.08,5,4,4,Champions,3,Champions
16007,13,14,242.54,1343.3,4,4,4,Champions,2,Lost Customers
16008,5,30,303.27,4367.09,5,5,4,Champions,3,Champions
16009,2,23,278.95,10042.2,5,5,4,Champions,3,Champions
16014,1,18,320.21,23055.12,5,4,4,Champions,3,Champions
16016,49,16,251.14,369.02,1,4,4,At Risk,2,Lost Customers
16018,36,9,110.33,220.66,2,2,2,Lost Customers,1,Lost Customers
16020,103,8,113.72,79.49,1,1,2,Lost Customers,1,Lost Customers
16021,57,13,175.58,221.79,1,3,3,At Risk,2,Lost Customers
16023,27,9,117.18,312.48,2,2,2,Lost Customers,1,Lost Customers
16025,50,10,242.21,348.78,1,2,4,Lost Customers,2,Lost Customers
16026,21,28,304.09,1042.59,3,5,4,Loyal Customers,3,Champions
16027,106,9,77.66,52.75,1,2,1,Lost Customers,1,Lost Customers
16029,5,8,129.93,1870.99,5,1,2,Potential Loyalists,0,Potential Loyalists
16033,2,29,649.69,23388.84,5,5,5,Champions,3,Champions
16036,41,8,104.08,182.77,2,1,2,Lost Customers,1,Lost Customers
16037,21,8,92.87,318.41,3,1,1,Lost Customers,1,Lost Customers
16040,30,7,36.88,88.51,2,1,1,Lost Customers,1,Lost Customers
16042,57,10,74.6,94.23,1,2,1,Lost Customers,1,Lost Customers
16044,90,10,71.71,57.37,1,2,1,Lost Customers,1,Lost Customers
16045,14,21,281.14,1445.86,4,5,4,Champions,3,Champions
16049,41,17,227.72,399.9,2,4,3,At Risk,2,Lost Customers
16052,45,11,84.01,134.42,2,3,1,Lost Customers,1,Lost Customers
16057,12,5,21.45,128.7,4,1,1,Potential Loyalists,1,Lost Customers
16061,68,12,115.68,122.48,1,3,2,Lost Customers,1,Lost Customers
16062,1,13,112.36,8089.92,5,3,2,Loyal Customers,0,Potential Loyalists
16063,6,14,122.33,1467.96,5,4,2,Loyal Customers,0,Potential Loyalists
16064,6,8,121.28,1455.36,5,1,2,Potential Loyalists,0,Potential Loyalists
16065,8,15,294.66,2651.94,4,4,4,Champions,0,Potential Loyalists
16066,147,7,89.32,43.75,1,1,1,Lost Customers,1,Lost Customers
16067,9,10,97.56,780.48,4,2,1,Potential Loyalists,0,Potential Loyalists
16068,22,7,222.63,728.61,3,1,3,Lost Customers,2,Lost Customers
16069,29,14,118.45,294.08,2,4,2,Cannot Lose Them,2,Lost Customers
16070,17,8,228.71,968.65,3,1,4,Big Spenders,2,Lost Customers
16072,12,8,92.92,557.52,4,1,1,Potential Loyalists,0,Potential Loyalists
16073,4,11,214.88,3867.84,5,3,3,Loyal Customers,0,Potential Loyalists
16079,4,28,370.48,6668.64,5,5,5,Champions,3,Champions
16082,51,13,150.93,213.08,1,3,2,Lost Customers,2,Lost Customers
16083,98,8,75.36,55.37,1,1,1,Lost Customers,1,Lost Customers
16088,12,8,105.85,635.1,4,1,2,Potential Loyalists,0,Potential Loyalists
16089,31,11,167.46,388.94,2,3,3,At Risk,2,Lost Customers
16090,14,18,373.5,1920.86,4,4,5,Champions,3,Champions
16093,21,11,175.96,603.29,3,3,3,Loyal Customers,2,Lost Customers
16095,19,10,129.11,489.26,3,2,2,Lost Customers,2,Lost Customers
16096,9,11,240.92,1927.36,4,3,4,Loyal Customers,0,Potential Loyalists
16097,11,21,390.25,2554.36,4,5,5,Champions,3,Champions
16106,4,11,89.86,1617.48,5,3,1,Loyal Customers,0,Potential Loyalists
16107,1,36,545.85,39301.2,5,5,5,Champions,3,Champions
16109,40,12,370.19,666.34,2,3,5,At Risk,2,Lost Customers
16111,9,12,149.04,1192.32,4,3,2,Loyal Customers,0,Potential Loyalists
16114,25,21,217.75,627.12,3,5,3,Loyal Customers,2,Lost Customers
16115,9,6,80.46,643.68,4,1,1,Potential Loyalists,0,Potential Loyalists
16116,25,14,137.82,396.92,3,4,2,Loyal Customers,2,Lost Customers
16117,14,18,221.54,1139.35,4,4,3,Loyal Customers,2,Lost Customers
16118,49,13,209.69,308.12,1,3,3,At Risk,2,Lost Customers
16120,3,27,479.29,11502.96,5,5,5,Champions,3,Champions
16123,79,10,56.56,51.55,1,2,1,Lost Customers,1,Lost Customers
16124,6,22,345.38,4144.56,5,5,5,Champions,3,Champions
16130,4,10,132.56,2386.08,5,2,2,Potential Loyalists,0,Potential Loyalists
16131,21,14,188.13,645.02,3,4,3,Loyal Customers,2,Lost Customers
16132,41,10,96.58,169.6,2,2,1,Lost Customers,1,Lost Customers
16133,37,7,112.87,219.64,2,1,2,Lost Customers,1,Lost Customers
16134,23,6,231.32,724.13,3,1,4,Big Spenders,2,Lost Customers
16135,13,15,218.82,1211.93,4,4,3,Loyal Customers,2,Lost Customers
16136,4,24,267.7,4818.6,5,5,4,Champions,3,Champions
16137,7,7,156.02,1604.78,5,1,2,Potential Loyalists,0,Potential Loyalists
16138,37,24,388.98,756.93,2,5,5,At Risk,3,Champions
16142,11,8,223.01,1459.7,4,1,3,Potential Loyalists,0,Potential Loyalists
16143,24,13,217.67,653.01,3,3,3,Loyal Customers,2,Lost Customers
16144,11,12,144.1,943.2,4,3,2,Loyal Customers,0,Potential Loyalists
16145,8,11,166.58,1499.22,4,3,3,Loyal Customers,0,Potential Loyalists
16146,9,48,815.55,6524.4,4,5,5,Champions,3,Champions
16150,18,13,286.27,1145.08,3,3,4,Loyal Customers,2,Lost Customers
16152,29,8,138.89,344.83,2,1,2,Lost Customers,1,Lost Customers
16153,19,4,20.15,76.36,3,1,1,Lost Customers,1,Lost Customers
16154,20,15,328.7,1183.32,3,4,4,Loyal Customers,2,Lost Customers
16155,7,14,156.75,1612.29,5,4,3,Loyal Customers,0,Potential Loyalists
16156,36,15,225.85,451.7,2,4,3,At Risk,2,Lost Customers
16158,15,18,510.45,2450.16,3,4,5,Loyal Customers,3,Champions
16163,82,12,334.73,293.91,1,3,4,At Risk,2,Lost Customers
16164,7,11,125.22,1287.98,5,3,2,Loyal Customers,0,Potential Loyalists
16167,20,11,81.49,293.36,3,3,1,Loyal Customers,1,Lost Customers
16170,40,12,118.57,213.43,2,3,2,Lost Customers,2,Lost Customers
16171,12,8,86.53,519.18,4,1,1,Potential Loyalists,0,Potential Loyalists
16172,45,9,87.46,139.94,2,2,1,Lost Customers,1,Lost Customers
16175,52,4,21.01,29.09,1,1,1,Lost Customers,1,Lost Customers
16177,12,16,414.31,2485.86,4,4,5,Champions,3,Champions
16178,38,19,238.93,452.71,2,4,4,At Risk,2,Lost Customers
16179,15,13,156.07,749.14,3,3,2,Loyal Customers,0,Potential Loyalists
16181,11,9,172.4,1128.44,4,2,3,Potential Loyalists,0,Potential Loyalists
16182,5,10,323.96,4665.02,5,2,4,Potential Loyalists,0,Potential Loyalists
16183,100,7,163.9,118.01,1,1,3,Lost Customers,1,Lost Customers
16185,8,19,128.39,1155.51,4,4,2,Loyal Customers,0,Potential Loyalists
16186,64,7,98.82,111.17,1,1,1,Lost Customers,1,Lost Customers
16187,20,10,320.68,1154.45,3,2,4,Big Spenders,2,Lost Customers
16188,59,14,358.03,436.92,1,4,5,At Risk,2,Lost Customers
16191,13,15,244.67,1355.1,4,4,4,Champions,2,Lost Customers
16193,1,7,224.85,16189.2,5,1,3,Potential Loyalists,0,Potential Loyalists
16197,10,28,540.85,3894.12,4,5,5,Champions,3,Champions
16199,24,12,146.79,440.37,3,3,2,Loyal Customers,2,Lost Customers
16200,50,17,222.19,319.95,1,4,3,At Risk,2,Lost Customers
16202,14,10,348.5,1792.29,4,2,5,Potential Loyalists,2,Lost Customers
16203,38,14,93.78,177.69,2,4,1,Cannot Lose Them,2,Lost Customers
16206,52,18,219.62,304.09,1,4,3,At Risk,2,Lost Customers
16208,2,20,229.98,8279.28,5,4,4,Champions,3,Champions
16211,24,12,200.83,602.49,3,3,3,Loyal Customers,2,Lost Customers
16212,5,17,260.19,3746.74,5,4,4,Champions,3,Champions
16213,35,11,174.68,359.34,2,3,3,At Risk,2,Lost Customers
16214,18,25,314.2,1256.8,3,5,4,Loyal Customers,3,Champions
16218,6,16,188.72,2264.64,5,4,3,Loyal Customers,0,Potential Loyalists
16219,1,17,216.14,15562.08,5,4,3,Loyal Customers,0,Potential Loyalists
16221,4,20,305.9,5506.2,5,4,4,Champions,3,Champions
16223,28,20,148.33,381.42,2,4,2,Cannot Lose Them,2,Lost Customers
16225,5,32,353.96,5097.02,5,5,5,Champions,3,Champions
16226,24,12,100.38,301.14,3,3,1,Loyal Customers,1,Lost Customers
16227,18,21,329.75,1319.0,3,5,4,Loyal Customers,3,Champions
16232,32,20,287.83,647.62,2,4,4,At Risk,2,Lost Customers
16234,34,10,163.55,346.34,2,2,3,Lost Customers,2,Lost Customers
16236,59,11,169.87,207.3,1,3,3,At Risk,2,Lost Customers
16238,22,15,200.83,657.26,3,4,3,Loyal Customers,2,Lost Customers
16242,26,9,95.45,264.32,2,2,1,Lost Customers,1,Lost Customers
16243,4,15,187.95,3383.1,5,4,3,Loyal Customers,0,Potential Loyalists
16244,19,7,96.68,366.37,3,1,1,Lost Customers,1,Lost Customers
16249,1,17,116.05,8355.6,5,4,2,Loyal Customers,0,Potential Loyalists
16255,21,25,372.43,1276.9,3,5,5,Loyal Customers,3,Champions
16256,8,7,56.99,512.91,4,1,1,Potential Loyalists,0,Potential Loyalists
16257,92,12,273.95,214.4,1,3,4,At Risk,2,Lost Customers
16258,9,12,153.97,1231.76,4,3,2,Loyal Customers,0,Potential Loyalists
16259,29,8,51.56,128.01,2,1,1,Lost Customers,1,Lost Customers
16260,31,18,397.7,923.69,2,4,5,At Risk,2,Lost Customers
16261,30,10,100.03,240.07,2,2,1,Lost Customers,1,Lost Customers
16263,1,10,170.36,12265.92,5,2,3,Potential Loyalists,0,Potential Loyalists
16265,20,6,47.47,170.89,3,1,1,Lost Customers,1,Lost Customers
16266,21,11,283.73,972.79,3,3,4,Loyal Customers,2,Lost Customers
16268,52,32,744.43,1030.75,1,5,5,At Risk,3,Champions
16272,59,9,212.15,258.89,1,2,3,Lost Customers,2,Lost Customers
16274,57,11,123.46,155.95,1,3,2,Lost Customers,1,Lost Customers
16276,87,11,112.37,93.0,1,3,2,Lost Customers,1,Lost Customers
16277,50,9,92.37,133.01,1,2,1,Lost Customers,1,Lost Customers
16278,28,30,580.95,1493.87,2,5,5,At Risk,3,Champions
16281,23,11,243.98,763.76,3,3,4,Loyal Customers,2,Lost Customers
16282,116,7,129.61,80.45,1,1,2,Lost Customers,1,Lost Customers
16283,38,20,297.18,563.08,2,4,4,At Risk,2,Lost Customers
16285,2,30,374.0,13464.0,5,5,5,Champions,3,Champions
16286,14,10,105.62,543.19,4,2,2,Potential Loyalists,0,Potential Loyalists
16289,89,20,446.7,361.38,1,4,5,At Risk,2,Lost Customers
16293,5,41,587.77,8463.89,5,5,5,Champions,3,Champions
16297,37,7,86.81,168.93,2,1,1,Lost Customers,1,Lost Customers
16298,21,8,43.08,147.7,3,1,1,Lost Customers,1,Lost Customers
16300,39,11,116.1,214.34,2,3,2,Lost Customers,1,Lost Customers
16305,67,3,144.11,154.86,1,1,2,Lost Customers,1,Lost Customers
16308,4,16,210.79,3794.22,5,4,3,Loyal Customers,0,Potential Loyalists
16311,32,11,268.11,603.25,2,3,4,At Risk,2,Lost Customers
16312,5,42,455.17,6554.45,5,5,5,Champions,3,Champions
16318,91,10,137.82,109.04,1,2,2,Lost Customers,1,Lost Customers
16321,11,9,333.49,2182.84,4,2,4,Potential Loyalists,0,Potential Loyalists
16324,24,6,66.93,200.79,3,1,1,Lost Customers,1,Lost Customers
16327,51,11,179.31,253.14,1,3,3,At Risk,2,Lost Customers
16330,7,20,225.57,2320.15,5,4,3,Loyal Customers,3,Champions
16337,82,12,82.9,72.79,1,3,1,Lost Customers,1,Lost Customers
16340,71,9,176.95,179.44,1,2,3,Lost Customers,2,Lost Customers
16341,32,8,83.04,186.84,2,1,1,Lost Customers,1,Lost Customers
16344,6,11,205.88,2470.56,5,3,3,Loyal Customers,0,Potential Loyalists
16345,18,9,48.07,192.28,3,2,1,Lost Customers,1,Lost Customers
16346,6,12,234.95,2819.4,5,3,4,Loyal Customers,0,Potential Loyalists
16349,7,10,585.33,6020.54,5,2,5,Potential Loyalists,3,Champions
16351,109,11,144.23,95.27,1,3,2,Lost Customers,2,Lost Customers
16356,56,8,69.38,89.2,1,1,1,Lost Customers,1,Lost Customers
16357,26,11,479.22,1327.07,2,3,5,At Risk,2,Lost Customers
16358,75,7,70.73,67.9,1,1,1,Lost Customers,1,Lost Customers
16360,2,10,128.84,4638.24,5,2,2,Potential Loyalists,0,Potential Loyalists
16361,11,21,246.26,1611.88,4,5,4,Champions,3,Champions
16363,12,21,213.57,1281.42,4,5,3,Loyal Customers,3,Champions
16364,3,24,322.65,7743.6,5,5,4,Champions,3,Champions
16365,100,11,122.49,88.19,1,3,2,Lost Customers,1,Lost Customers
16378,38,10,319.83,605.99,2,2,4,Lost Customers,2,Lost Customers
16380,14,18,656.49,3376.23,4,4,5,Champions,3,Champions
16384,9,4,38.94,311.52,4,1,1,Potential Loyalists,1,Lost Customers
16388,10,7,49.65,357.48,4,1,1,Potential Loyalists,1,Lost Customers
16389,5,7,92.21,1327.82,5,1,1,Potential Loyalists,0,Potential Loyalists
16390,19,8,132.84,503.39,3,1,2,Lost Customers,1,Lost Customers
16396,11,7,194.76,1274.79,4,1,3,Potential Loyalists,0,Potential Loyalists
16399,115,3,130.3,81.58,1,1,2,Lost Customers,1,Lost Customers
16400,56,17,380.85,489.66,1,4,5,At Risk,2,Lost Customers
16402,4,10,110.93,1996.74,5,2,2,Potential Loyalists,0,Potential Loyalists
16403,28,15,255.48,656.95,2,4,4,At Risk,2,Lost Customers
16406,16,20,330.82,1488.69,3,4,4,Loyal Customers,3,Champions
16408,45,8,66.3,106.08,2,1,1,Lost Customers,1,Lost Customers
16413,16,26,1091.97,4913.86,3,5,5,Loyal Customers,3,Champions
16415,34,10,49.56,104.95,2,2,1,Lost Customers,1,Lost Customers
16419,39,15,258.66,477.53,2,4,4,At Risk,2,Lost Customers
16422,20,8,316.74,1140.26,3,1,4,Big Spenders,2,Lost Customers
16424,66,6,86.88,94.78,1,1,1,Lost Customers,1,Lost Customers
16425,5,10,113.01,1627.34,5,2,2,Potential Loyalists,0,Potential Loyalists
16426,44,9,116.63,190.85,2,2,2,Lost Customers,1,Lost Customers
16429,11,10,138.06,903.67,4,2,2,Potential Loyalists,0,Potential Loyalists
16430,4,11,122.97,2213.46,5,3,2,Loyal Customers,0,Potential Loyalists
16431,4,15,211.01,3798.18,5,4,3,Loyal Customers,0,Potential Loyalists
16432,28,8,58.16,149.55,2,1,1,Lost Customers,1,Lost Customers
16433,16,31,328.18,1476.81,3,5,4,Loyal Customers,3,Champions
16435,23,11,259.38,811.97,3,3,4,Loyal Customers,2,Lost Customers
16437,28,11,111.73,287.31,2,3,2,Lost Customers,1,Lost Customers
16440,6,12,291.07,3492.84,5,3,4,Loyal Customers,0,Potential Loyalists
16443,57,11,122.04,154.16,1,3,2,Lost Customers,1,Lost Customers
16444,10,9,81.15,584.28,4,2,1,Potential Loyalists,0,Potential Loyalists
16445,53,14,122.48,166.39,1,4,2,Cannot Lose Them,2,Lost Customers
16448,58,6,86.57,107.47,1,1,1,Lost Customers,1,Lost Customers
16449,5,8,192.0,2764.8,5,1,3,Potential Loyalists,0,Potential Loyalists
16451,5,23,365.16,5258.3,5,5,5,Champions,3,Champions
16452,12,9,86.86,521.16,4,2,1,Potential Loyalists,0,Potential Loyalists
16455,7,21,479.84,4935.5,5,5,5,Champions,3,Champions
16457,18,8,69.44,277.76,3,1,1,Lost Customers,1,Lost Customers
16458,40,8,55.18,99.32,2,1,1,Lost Customers,1,Lost Customers
16459,27,14,172.79,460.77,2,4,3,At Risk,2,Lost Customers
16460,19,15,426.66,1616.82,3,4,5,Loyal Customers,2,Lost Customers
16465,26,13,321.74,890.97,2,3,4,At Risk,2,Lost Customers
16468,35,6,133.47,274.57,2,1,2,Lost Customers,1,Lost Customers
16469,4,10,167.09,3007.62,5,2,3,Potential Loyalists,0,Potential Loyalists
16470,45,8,101.56,162.5,2,1,1,Lost Customers,1,Lost Customers
16473,17,9,72.6,307.48,3,2,1,Lost Customers,1,Lost Customers
16474,25,11,188.31,542.33,3,3,3,Loyal Customers,2,Lost Customers
16476,89,14,245.68,198.75,1,4,4,At Risk,2,Lost Customers
16479,61,7,164.69,194.39,1,1,3,Lost Customers,1,Lost Customers
16481,64,8,165.09,185.73,1,1,3,Lost Customers,1,Lost Customers
16484,4,13,120.67,2172.06,5,3,2,Loyal Customers,0,Potential Loyalists
16485,23,16,201.62,631.16,3,4,3,Loyal Customers,2,Lost Customers
16488,3,13,352.45,8458.8,5,3,5,Loyal Customers,0,Potential Loyalists
16491,18,19,471.87,1887.48,3,4,5,Loyal Customers,3,Champions
16492,9,20,147.47,1179.76,4,4,2,Loyal Customers,0,Potential Loyalists
16493,2,41,716.65,25799.4,5,5,5,Champions,3,Champions
16494,3,47,1113.78,26730.72,5,5,5,Champions,3,Champions
16495,55,9,207.57,271.73,1,2,3,Lost Customers,2,Lost Customers
16496,2,17,164.64,5927.04,5,4,3,Loyal Customers,0,Potential Loyalists
16497,11,10,494.51,3236.79,4,2,5,Potential Loyalists,2,Lost Customers
16499,3,21,469.52,11268.48,5,5,5,Champions,3,Champions
16501,6,25,330.61,3967.32,5,5,4,Champions,3,Champions
16514,43,7,64.8,108.5,2,1,1,Lost Customers,1,Lost Customers
16517,22,3,35.02,114.61,3,1,1,Lost Customers,1,Lost Customers
16521,23,11,149.62,468.38,3,3,2,Loyal Customers,2,Lost Customers
16523,1,10,128.91,9281.52,5,2,2,Potential Loyalists,0,Potential Loyalists
16524,14,13,264.85,1362.09,4,3,4,Loyal Customers,2,Lost Customers
16526,153,4,63.43,29.85,1,1,1,Lost Customers,1,Lost Customers
16530,34,19,297.09,629.13,2,4,4,At Risk,2,Lost Customers
16531,8,10,220.45,1984.05,4,2,3,Potential Loyalists,0,Potential Loyalists
16533,16,16,247.83,1115.24,3,4,4,Loyal Customers,2,Lost Customers
16536,16,15,612.67,2757.02,3,4,5,Loyal Customers,3,Champions
16540,27,17,293.26,782.03,2,4,4,At Risk,2,Lost Customers
16542,4,19,448.84,8079.12,5,4,5,Champions,3,Champions
16543,51,11,150.51,212.48,1,3,2,Lost Customers,2,Lost Customers
16544,59,12,381.26,465.27,1,3,5,At Risk,2,Lost Customers
16545,30,8,149.66,359.18,2,1,2,Lost Customers,1,Lost Customers
16547,39,9,60.93,112.49,2,2,1,Lost Customers,1,Lost Customers
16548,8,25,421.11,3789.99,4,5,5,Champions,3,Champions
16549,23,9,115.63,361.97,3,2,2,Lost Customers,1,Lost Customers
16551,11,31,326.84,2139.32,4,5,4,Champions,3,Champions
16555,37,34,721.74,1404.47,2,5,5,At Risk,3,Champions
16558,9,11,255.48,2043.84,4,3,4,Loyal Customers,0,Potential Loyalists
16563,75,9,157.54,151.24,1,2,3,Lost Customers,1,Lost Customers
16565,12,29,734.86,4409.16,4,5,5,Champions,3,Champions
16566,35,5,57.97,119.25,2,1,1,Lost Customers,1,Lost Customers
16569,2,23,242.69,8736.84,5,5,4,Champions,3,Champions
16571,39,32,462.16,853.22,2,5,5,At Risk,3,Champions
16572,9,12,183.52,1468.16,4,3,3,Loyal Customers,0,Potential Loyalists
16573,90,12,200.45,160.36,1,3,3,At Risk,2,Lost Customers
16576,28,13,338.01,869.17,2,3,5,At Risk,2,Lost Customers
16577,29,13,125.1,310.59,2,3,2,Lost Customers,2,Lost Customers
16578,20,10,82.76,297.94,3,2,1,Lost Customers,1,Lost Customers
16579,1,5,172.7,12434.4,5,1,3,Potential Loyalists,0,Potential Loyalists
16580,34,13,217.07,459.68,2,3,3,At Risk,2,Lost Customers
16583,18,29,546.55,2186.2,3,5,5,Loyal Customers,3,Champions
16585,1,25,482.64,34750.08,5,5,5,Champions,3,Champions
16589,12,27,233.44,1400.64,4,5,4,Champions,3,Champions
16592,20,31,530.76,1910.74,3,5,5,Loyal Customers,3,Champions
16596,43,9,111.91,187.38,2,2,2,Lost Customers,1,Lost Customers
16598,12,25,544.76,3268.56,4,5,5,Champions,3,Champions
16599,4,11,193.26,3478.68,5,3,3,Loyal Customers,0,Potential Loyalists
16600,90,9,94.55,75.64,1,2,1,Lost Customers,1,Lost Customers
16605,25,12,326.2,939.46,3,3,4,Loyal Customers,2,Lost Customers
16611,3,19,219.09,5258.16,5,4,3,Loyal Customers,0,Potential Loyalists
16612,14,25,312.05,1604.83,4,5,4,Champions,3,Champions
16613,1,7,49.63,3573.36,5,1,1,Potential Loyalists,0,Potential Loyalists
16615,61,8,93.86,110.79,1,1,1,Lost Customers,1,Lost Customers
16616,11,30,744.87,4875.51,4,5,5,Champions,3,Champions
16621,31,30,375.42,871.94,2,5,5,At Risk,3,Champions
16624,25,8,124.26,357.87,3,1,2,Lost Customers,1,Lost Customers
16627,46,24,281.63,440.81,2,5,4,At Risk,2,Lost Customers
16628,13,27,308.42,1708.17,4,5,4,Champions,3,Champions
16632,43,11,153.51,257.04,2,3,2,Lost Customers,2,Lost Customers
16636,8,13,249.08,2241.72,4,3,4,Loyal Customers,0,Potential Loyalists
16637,50,21,312.04,449.34,1,5,4,At Risk,2,Lost Customers
16642,9,27,290.31,2322.48,4,5,4,Champions,3,Champions
16643,15,16,175.02,840.1,3,4,3,Loyal Customers,2,Lost Customers
16644,50,15,161.45,232.49,1,4,3,At Risk,2,Lost Customers
16646,3,28,546.07,13105.68,5,5,5,Champions,3,Champions
16648,11,20,137.13,897.58,4,4,2,Loyal Customers,0,Potential Loyalists
16650,322,3,17.65,3.95,1,1,1,Lost Customers,1,Lost Customers
16652,11,7,121.41,794.68,4,1,2,Potential Loyalists,0,Potential Loyalists
16653,19,10,301.61,1142.94,3,2,4,Big Spenders,2,Lost Customers
16654,34,17,269.75,571.24,2,4,4,At Risk,2,Lost Customers
16658,46,18,259.08,405.52,2,4,4,At Risk,2,Lost Customers
16659,6,11,139.09,1669.08,5,3,2,Loyal Customers,0,Potential Loyalists
16662,25,7,116.69,336.07,3,1,2,Lost Customers,1,Lost Customers
16665,3,23,320.24,7685.76,5,5,4,Champions,3,Champions
16666,23,5,45.62,142.81,3,1,1,Lost Customers,1,Lost Customers
16669,4,10,352.0,6336.0,5,2,5,Potential Loyalists,0,Potential Loyalists
16670,34,11,139.02,294.4,2,3,2,Lost Customers,2,Lost Customers
16673,21,8,201.62,691.27,3,1,3,Lost Customers,2,Lost Customers
16674,26,10,127.51,353.1,2,2,2,Lost Customers,2,Lost Customers
16675,30,6,189.03,453.67,2,1,3,Lost Customers,1,Lost Customers
16676,12,23,349.78,2098.68,4,5,5,Champions,3,Champions
16677,12,10,154.61,927.66,4,2,2,Potential Loyalists,0,Potential Loyalists
16679,25,9,171.32,493.4,3,2,3,Lost Customers,2,Lost Customers
16681,52,15,522.14,722.96,1,4,5,At Risk,2,Lost Customers
16682,40,4,68.19,122.74,2,1,1,Lost Customers,1,Lost Customers
16683,14,39,719.47,3700.13,4,5,5,Champions,3,Champions
16688,10,27,840.79,6053.69,4,5,5,Champions,3,Champions
16697,19,23,311.02,1178.6,3,5,4,Loyal Customers,3,Champions
16699,4,20,295.67,5322.06,5,4,4,Champions,3,Champions
16702,1,13,230.38,16587.36,5,3,4,Loyal Customers,0,Potential Loyalists
16703,68,10,121.03,128.15,1,2,2,Lost Customers,1,Lost Customers
16711,44,11,63.9,104.56,2,3,1,Lost Customers,1,Lost Customers
16713,24,8,113.87,341.61,3,1,2,Lost Customers,1,Lost Customers
16718,2,10,124.48,4481.28,5,2,2,Potential Loyalists,0,Potential Loyalists
16719,4,23,487.99,8783.82,5,5,5,Champions,3,Champions
16720,68,8,195.16,206.64,1,1,3,Lost Customers,2,Lost Customers
